name,barcode,price,weight,category,date
Nivea Irresistibly Smooth Body Cream 400 ml,4005808780556,72.99,0.4,Household,16-05-2023
OralfreshPro 6-In-1 Alcohol-Free Mouthwash 500 ml,6009182952477,64.99,0.5,Household,16-05-2023
Nivea For Men Body Lotion Maximum Hydration 400 ml,4005808661930,79.99,0.4,Household,16-05-2023
Lil-lets Smartfit Cushioned Scented Pantyliners 40 pk,6009508403829,34.99,,Household,16-05-2023
Radiance and Glow Sheet Face Mask 1 Pc,6009214555522,54.99,,Household,16-05-2023
Nivea For Men Dry Impact Plus Roll On 50 ml,42299783,29.99,0.05,Household,16-05-2023
Marc Anthony Coconut Oil and Shea Butter Shampoo 250 ml,621732531039,169.99,0.25,Household,16-05-2023
Nivea Invisible For Black and White Original Body Spray 200 ml,6001051000166,52.99,0.2,Household,16-05-2023
Cotton Puffs 50 g,6009214463605,23.99,0.05,Household,16-05-2023
Nivea Men Silver Protect Dynamic Power Body Spray 50 ml,4005808334773,45.99,0.05,Household,16-05-2023
Embody Strawberry Lip Balm,6009101144587,29.99,,Household,16-05-2023
Nivea Pearl and Beauty Body Spray 200 ml,6001051000197,52.99,0.2,Household,16-05-2023
Deodorant Wipes 10 Pcs,6009211638280,19.99,,Household,16-05-2023
Labello Original Lip Balm 4.8 g,6001051001415,34.99,0.01,Household,16-05-2023
Always Ultra Fresh Normal Pads 2 x 8 pk,4015400175483,51.99,,Household,16-05-2023
Nivea Invisible for Black and White Roll On 50 ml,42299882,29.99,0.05,Household,16-05-2023
Strengthening Conditioner for Damaged Hair 250 ml,6009211635128,89.99,0.25,Household,16-05-2023
Head and Shoulders Apple Fresh Anti-Dandruff Shampoo 400 ml,5410076659609,114.99,0.4,Household,16-05-2023
Basil and Lime 5-in-1 Men's Shower Gel 400 ml,6009214631639,69.99,0.4,Household,16-05-2023
Nivea For Men Originals Moisturising Shaving Gel 200 ml,5025970023250,94.99,0.2,Household,16-05-2023
Nivea Soft Moisturising Cream 75 ml,4005808890576,32.99,0.07,Household,16-05-2023
Coastal Mist Foam Bath 1 L,6009211634978,89.99,1.0,Household,16-05-2023
Yardley English Blazer Black Body Spray 125 ml,6001567122475,42.99,0.12,Household,16-05-2023
Marc Anthony Coconut Oil and Shea Butter Conditioner 250 ml,621732531046,169.99,0.25,Household,16-05-2023
