name,barcode,price,weight,category,date
African Birdlife Magazine,9772305042009,65.0,,Frozen_food,16-05-2023
Roasting Bags 2 pk,6009189029998,34.99,,Frozen_food,16-05-2023
Reusable Shopping Bag,6009211921696,7.49,,Frozen_food,16-05-2023
Food and Home Magazine,9771013525019,69.9,,Frozen_food,16-05-2023
Tuis Tydskrif,9771810989007,80.0,,Frozen_food,16-05-2023
Antibacterial Crocodile Cooler Lunch Bag,6009214539843,129.99,,Frozen_food,16-05-2023
Energizer Ultimate Lithium AA Batteries 4 pk,8888021300611,269.99,,Frozen_food,16-05-2023
Car Magazine,9770008599011,59.9,,Frozen_food,16-05-2023
Energizer Max Plus AA Batteries 4 pk,8888021201819,99.99,,Frozen_food,16-05-2023
Full Circle Clean Reach™ Bottle Brush Head Refill,810119022530,49.99,,Frozen_food,16-05-2023
Lééf met Hart and Siel Tydskrif,9771815399009,95.0,,Frozen_food,16-05-2023
Energizer Max AAA Batteries 4 pk,6920403163703,99.99,,Frozen_food,16-05-2023
Kruger Magazine,9772522367008,80.0,,Frozen_food,16-05-2023
House and Leisure Magazine,9771021977008,145.0,,Frozen_food,16-05-2023
Jamie Oliver Veg Cookbook,9780718187767,430.0,,Frozen_food,16-05-2023
Energizer Recharge AAA Batteries 4 pk,8888021301526,169.99,,Frozen_food,16-05-2023
Curious Minds Series: 60 Second Science Magazine (UK),70989322967,109.9,,Frozen_food,16-05-2023
Popular Mechanics Magazine,9771682513003,54.9,,Frozen_food,16-05-2023
Stuff,9771994313049,59.5,,Frozen_food,16-05-2023
House and Garden Magazine,9771028989004,75.0,,Frozen_food,16-05-2023
Go! Magazine,9771819671002,100.0,,Frozen_food,16-05-2023
Joy! Magazine,9771992199003,44.9,,Frozen_food,16-05-2023
Duracell LR44 1.5V Alkaline Battery 2 pk,5000394504424,54.99,,Frozen_food,16-05-2023
Duracell MN21/A23 12V Alkaline Battery 2 pk,5000394203969,54.99,,Frozen_food,16-05-2023
The Flexitarian Cookbook,9781432310769,290.0,,Frozen_food,16-05-2023
Energizer Max D Battery 2 pk,8888021201659,99.99,,Frozen_food,16-05-2023
Getaway Magazine,9771013839000,54.9,,Frozen_food,16-05-2023
National Geographic Magazine,9770027935807,99.9,,Frozen_food,16-05-2023
Ideas Magazine,9771819264006,95.0,,Frozen_food,16-05-2023
Medium Roasting Bags 10 pk,6009189029981,79.99,,Frozen_food,16-05-2023
Home and Décor Trends Magazine,9780620446150,29.9,,Frozen_food,16-05-2023
The Gardener Magazine,9771810794007,58.0,,Frozen_food,16-05-2023
Top Gear South Africa Magazine,9772224624003,47.5,,Frozen_food,16-05-2023
SA Home Owner Magazine,9771015888006,42.9,,Frozen_food,16-05-2023
Full Circle Crystal Clear 2.0™ Glass Cleaner Refill 2 pk,810119021397,69.99,,Frozen_food,16-05-2023
