name,barcode,price,weight,category,date
Cheesy Potato Mash 500 g,6009226474682,64.99,0.5,Ready_meals,29-05-2023
Mexican Style Chicken 1 kg,6007875733082,189.99,1.0,Ready_meals,29-05-2023
Frozen Macaroni Cheese 1 kg,6009223777748,169.99,1.0,Ready_meals,29-05-2023
Frozen BBQ Chicken Mini Pizzas 10 x 65 g,6009217739561,104.99,0.65,Ready_meals,29-05-2023
Fresh Egg Noodles 500 g,6009217821471,38.99,0.5,Ready_meals,29-05-2023
Golden Turmeric Soup 300 g,6009226202629,46.99,0.3,Ready_meals,29-05-2023
"Chickpea, Carrot & Sweet Potato Curry Soup 600 g",6009226202636,55.99,0.6,Ready_meals,29-05-2023
Fresh Coriander & Jalapeño Pesto 125 g,6009226187933,67.99,0.12,Ready_meals,29-05-2023
Asian Sesame Stir-Fry Sauce 100 g,6009217711338,22.99,0.1,Ready_meals,29-05-2023
Spinach & Ricotta Ravioli 300 g,6007875513127,72.99,0.3,Ready_meals,29-05-2023
Mini Cheese & Tomato Pizzas 4 x 80 g,6007875722918,74.99,0.32,Ready_meals,29-05-2023
Citrus Honey Chicken Booster Bowl 350 g,6009226142291,74.99,0.35,Ready_meals,29-05-2023
Asian Style Lightly Smoked Trout Steamer 300 g,6009226046209,84.99,0.3,Ready_meals,29-05-2023
Mature Cheddar & Caramelised Onion Quiche 2 x 150 g,6007875722895,75.99,0.3,Ready_meals,29-05-2023
Curried Carrot Crush & Grain Vegetable Pot 300 g,6009226151323,59.99,0.3,Ready_meals,29-05-2023
Falafel and Ancient Grain Booster Bowl 380 g,6007875187670,74.99,0.38,Ready_meals,29-05-2023
Soy Chicken Ramen Noodle Pot 300 g,6007875250138,69.99,0.3,Ready_meals,29-05-2023
Fresh & Creamy Lentil & Vegetable Masala Soup 600 g,6007875246322,55.99,0.6,Ready_meals,29-05-2023
Pumpkin Pie with Cinnamon Sugar 800 g,6009226151316,89.99,0.8,Ready_meals,29-05-2023
Beef Ragu with Tagliatelle 400 g,6007875513110,89.99,0.4,Ready_meals,29-05-2023
Hot Smoked Trout Soup 600 g,6009226202605,89.99,0.6,Ready_meals,29-05-2023
Frozen Plant Powered™ Falafel & Veg Pizza 377 g,6009217821860,79.99,0.38,Ready_meals,29-05-2023
Stonebaked Thin & Crispy Pepperoni Pizza 340 g,6009226150944,99.99,0.34,Ready_meals,29-05-2023
Thai Red Chicken Curry Ramen Noodle Pot 300 g,6009226241901,69.99,0.3,Ready_meals,29-05-2023
Kids Gnocchi Shapes 400 g,6009226109607,79.99,0.4,Ready_meals,29-05-2023
Fresh Pumpkin & Ginger Soup 600 g,6007875246292,55.99,0.6,Ready_meals,29-05-2023
Cauliflower & Smoked Pork Soup 600 g,6009226202599,69.99,0.6,Ready_meals,29-05-2023
Slow Cooked Beef Pie 1 kg,6009226197987,229.99,1.0,Ready_meals,29-05-2023
Fresh Minestrone Soup 600 g,6009223196334,55.99,0.6,Ready_meals,29-05-2023
Tikka Chicken Curry 350 g,6009223395539,94.99,0.35,Ready_meals,29-05-2023
Macaroni Cheese 400 g,6009226278631,79.99,0.4,Ready_meals,29-05-2023
"Chicken, Coriander and Lime Booster Bowl 350 g",6007875187618,74.99,0.35,Ready_meals,29-05-2023
Potato Croquette Bake 920 g,6009226151309,119.99,0.92,Ready_meals,29-05-2023
