name,barcode,price,weight,category,date
"Hot Smoked Salmon with Pepper, Mustard Seeds & Dill 180 g",6001009033741,229.99,0.18,Deli_Entertaining,29-05-2023
Parma Ham 70 g,20110529,99.99,0.07,Deli_Entertaining,29-05-2023
Moroccan Chicken Mini Fillets 250 g,6009189786310,84.99,0.25,Deli_Entertaining,29-05-2023
Wafer Thin Smoked Turkey 125 g,20082499,59.99,0.12,Deli_Entertaining,29-05-2023
Smoked Spanish Chorizo Pork Sausage 210 g,6009195239848,104.99,0.21,Deli_Entertaining,29-05-2023
Prawn Cocktail 200 g,20189693,104.99,0.2,Deli_Entertaining,29-05-2023
Liver Spread 250 g,6001009009869,22.99,0.25,Deli_Entertaining,29-05-2023
Smoked Ham & Gouda Rolls 60 g,6009214793429,34.99,0.06,Deli_Entertaining,29-05-2023
Sweet Chilli Chicken Mini Fillets 250 g,6009171950927,84.99,0.25,Deli_Entertaining,29-05-2023
Mini Beef Prego Sliders 8 pk,6008000350235,84.99,,Deli_Entertaining,29-05-2023
Anchovy Fillets in Sunflower Oil 100 g,6001009021892,139.99,0.1,Deli_Entertaining,29-05-2023
Beech Wood Smoked Frankfurter Sausages 375 g,20090517,57.99,0.38,Deli_Entertaining,29-05-2023
Bacon & Cheese Pancakes 8 pk,6008000350501,66.99,,Deli_Entertaining,29-05-2023
Hot Smoked Snoek 200 g,20040093,69.99,0.2,Deli_Entertaining,29-05-2023
Chicken Potstickers 12 pk,6009211217072,82.99,,Deli_Entertaining,29-05-2023
Beef Mince Curry Vetkoek 8 pk,6005000261141,66.99,,Deli_Entertaining,29-05-2023
Peri Peri Chicken Mini Fillets 250 g,6009214988481,84.99,0.25,Deli_Entertaining,29-05-2023
Chilli Popper Bites 250 g,6009211233690,82.99,0.25,Deli_Entertaining,29-05-2023
Chorizo Coins 100 g,6009207412603,69.99,0.1,Deli_Entertaining,29-05-2023
Rollmops 300 g,20021498,64.99,0.3,Deli_Entertaining,29-05-2023
Halaal Beef Pastrami 125 g,6009214799070,59.99,0.12,Deli_Entertaining,29-05-2023
Halaal Beechwood Smoked Beef Viennas 500 g,6009214799094,79.99,0.5,Deli_Entertaining,29-05-2023
Smoky BBQ Chicken Wings 500 g,6009000883396,114.99,0.5,Deli_Entertaining,29-05-2023
Spicy Salami Sticks 85 g,6009178053812,44.99,0.09,Deli_Entertaining,29-05-2023
Serrano Ham 70 g,6001009011916,84.99,0.07,Deli_Entertaining,29-05-2023
Salami Sticks 85 g,6009214793436,44.99,0.09,Deli_Entertaining,29-05-2023
Babaganoush Dip 140 g,6009207841922,53.99,0.14,Deli_Entertaining,29-05-2023
Tartar Sauce 160 g,6001009017956,34.99,0.16,Deli_Entertaining,29-05-2023
BBQ Pulled Pork Bao Buns 8 pk,6009211217065,82.99,,Deli_Entertaining,29-05-2023
Speck 70 g,6009175424585,74.99,0.07,Deli_Entertaining,29-05-2023
Oak Smoked Salmon Slices 80 g,6009214992907,119.99,0.08,Deli_Entertaining,29-05-2023
"Hot Smoked Trout with Pepper, Mustard Seeds & Dill 180 g",6009204109117,179.99,0.18,Deli_Entertaining,29-05-2023
Danish Herring 300 g,6009214595030,69.99,0.3,Deli_Entertaining,29-05-2023
Poached Trout with Lemon & Pepper 180 g,6009204111141,179.99,0.18,Deli_Entertaining,29-05-2023
Halaal Smoked Chicken Viennas 500 g,6009217223374,71.99,0.5,Deli_Entertaining,29-05-2023
Peeled Prawns 200 g,6001009034533,189.99,0.2,Deli_Entertaining,29-05-2023
Hot Smoked Herring with Mustard Seeds & Black Peppercorns  Avg 100 g,2579000000009,67.5,0.1,Deli_Entertaining,29-05-2023
Salami Selection 150 g,6009226089732,84.99,0.15,Deli_Entertaining,29-05-2023
Mini Cheese Puffs 8 pk,6007875732429,54.99,,Deli_Entertaining,29-05-2023
Sliced Roast Peppered Beef 125 g,6007875996739,59.99,0.12,Deli_Entertaining,29-05-2023
Poached Salmon with Lemon & Pepper 180 g,6009223193661,229.99,0.18,Deli_Entertaining,29-05-2023
Poached Trout with Lemon & Dill 180 g,6009223476795,179.99,0.18,Deli_Entertaining,29-05-2023
Boerewors Flavoured Dip 175 g,6009223763222,32.99,0.17,Deli_Entertaining,29-05-2023
Trout Caviar 50 g,6007875161014,149.99,0.05,Deli_Entertaining,29-05-2023
Mini Chicken Pies 8 pk,6007875732436,59.99,,Deli_Entertaining,29-05-2023
PlantLove™ Crumbed Soya Ocean Strips 200 g,6009223797074,49.99,0.2,Deli_Entertaining,29-05-2023
Liver & Onion Spread 125 g,6009223794967,14.99,0.12,Deli_Entertaining,29-05-2023
Hot Smoked Trout Bites with Honey Glaze 120 g,6009226121562,64.99,0.12,Deli_Entertaining,29-05-2023
Hot Smoked Norwegian Trout Bites 120 g,6009223195771,64.99,0.12,Deli_Entertaining,29-05-2023
Sliced Roast Chicken Cold Meat 125 g,6009223792789,32.99,0.12,Deli_Entertaining,29-05-2023
"Poached Trout with Soy, Ginger & Lime 120 g",6009226089800,99.99,0.12,Deli_Entertaining,29-05-2023
Serrano Ham NO ADDED NITRITES 80 g,6009217745968,94.99,0.08,Deli_Entertaining,29-05-2023
Oak Smoked Trout Skewers 80 g,6009226151293,44.99,0.08,Deli_Entertaining,29-05-2023
Cold Smoked Trout Pastrami Slices 80 g,6009226089794,89.99,0.08,Deli_Entertaining,29-05-2023
Southern Fried Chicken 250 g,6009223193609,89.99,0.25,Deli_Entertaining,29-05-2023
Smoked Cod Roe Paste 175 g,6007875145953,79.99,0.17,Deli_Entertaining,29-05-2023
Serrano Ham & Mozzarella Rolls 60 g,6007875596090,39.99,0.06,Deli_Entertaining,29-05-2023
Chicken Spring Rolls 12 pk,6009223193647,89.99,,Deli_Entertaining,29-05-2023
Trout & Cream Cheese Rolls 60 g,6009217687350,39.99,0.06,Deli_Entertaining,29-05-2023
Fish Spread 180 g,6009226170522,49.99,0.18,Deli_Entertaining,29-05-2023
Lamb Samoosas 16 pk,6007875732283,86.99,,Deli_Entertaining,29-05-2023
Lightly Dusted Calamari Rings 130 g,6007875732566,99.99,0.13,Deli_Entertaining,29-05-2023
Antipasto Platter 150 g,6009226105678,114.99,0.15,Deli_Entertaining,29-05-2023
Pepperoni Salami Sticks 85 g,6009223764595,44.99,0.09,Deli_Entertaining,29-05-2023
Sesame Chicken Bao Buns 8 pk,6009226046704,82.99,,Deli_Entertaining,29-05-2023
"Poached Trout with Soy, Ginger & Lime 180 g",6009226118753,179.99,0.18,Deli_Entertaining,29-05-2023
Sliced Wafer Thin Roast Peppered Beef 125 g,6007875996722,62.99,0.12,Deli_Entertaining,29-05-2023
Cold Meat & Cheese Roll Selection 180 g,6009217885275,84.99,0.18,Deli_Entertaining,29-05-2023
PlantLove™ Crumbed Soya Ocean Portions 200 g,6009223797050,49.99,0.2,Deli_Entertaining,29-05-2023
Chorizo Salami Sticks 85 g,6009223764618,44.99,0.09,Deli_Entertaining,29-05-2023
Sliced Spiced Beef 125 g,6007875740448,49.99,0.12,Deli_Entertaining,29-05-2023
Beech Wood Smoked Russian Sausages 375 g,6009207122588,57.99,0.38,Deli_Entertaining,29-05-2023
Fresh Anchovy Paste 56 g,6009223195788,64.99,0.06,Deli_Entertaining,29-05-2023
Sliced Pepperoni Salami 100 g,6009223764601,49.99,0.1,Deli_Entertaining,29-05-2023
PlantLove™ Crumbed Savoury Soya Strips 200 g,6009223797036,49.99,0.2,Deli_Entertaining,29-05-2023
Spanish Selection 150 g,6007875553871,104.99,0.15,Deli_Entertaining,29-05-2023
Sliced Beef Silverside 125 g,6007875996753,59.99,0.12,Deli_Entertaining,29-05-2023
